po_id,supplier,order_date,delivery_date,item_category,order_status,quantity,unit_price,negotiated_price,defective_units,compliance,order_year,order_month,year_month,lead_time_days,original_spend,negotiated_spend,savings,savings_rate,defect_rate,is_delivered,is_partially_delivered,is_pending,is_cancelled,is_completed_delivery,is_compliant
PO-00351,Beta_Supplies,2023-06-20,2023-06-23,MRO,Delivered,193,87.86,81.74,21.0,Yes,2023,6,2023-06,3.0,16956.98,15775.82,1181.1599999999999,0.0696562713407694,0.10880829015544041,1,0,0,0,1,1
PO-00352,Beta_Supplies,2022-11-20,2022-11-21,Electronics,Delivered,395,24.83,23.96,31.0,Yes,2022,11,2022-11,1.0,9807.849999999999,9464.2,343.6499999999978,0.03503826016915,0.07848101265822785,1,0,0,0,1,1
PO-00353,Epsilon_Group,2022-09-25,2022-10-12,Electronics,Cancelled,673,39.58,35.83,25.0,Yes,2022,9,2022-09,17.0,26637.34,24113.59,2523.75,0.09474482061647296,0.03714710252600297,0,0,0,1,0,1
PO-00354,Delta_Logistics,2022-07-29,2022-08-12,Office Supplies,Cancelled,1066,33.33,28.47,162.0,No,2022,7,2022-07,14.0,35529.78,30349.02,5180.759999999998,0.14581458145814577,0.15196998123827393,0,0,0,1,0,0
PO-00355,Gamma_Co,2023-11-17,2023-11-23,Packaging,Delivered,1645,85.42,80.78,73.0,No,2023,11,2023-11,6.0,140515.9,132883.1,7632.799999999988,0.05431983142121275,0.04437689969604863,1,0,0,0,1,0
PO-00356,Alpha_Inc,2022-11-18,2022-11-29,Electronics,Delivered,930,13.67,11.95,16.0,Yes,2022,11,2022-11,11.0,12713.1,11113.5,1599.6000000000004,0.12582297000731532,0.017204301075268817,1,0,0,0,1,1
PO-00357,Alpha_Inc,2022-09-02,2022-09-21,Office Supplies,Delivered,51,63.74,56.1,0.0,Yes,2022,9,2022-09,19.0,3250.7400000000002,2861.1,389.6400000000003,0.1198619391277064,0.0,1,0,0,0,1,1
PO-00358,Gamma_Co,2022-09-29,2022-10-01,Packaging,Delivered,946,81.77,71.65,55.0,Yes,2022,9,2022-09,2.0,77354.42,67780.90000000001,9573.51999999999,0.12376177082059421,0.05813953488372093,1,0,0,0,1,1
PO-00359,Epsilon_Group,2023-02-10,2023-03-02,Raw Materials,Partially Delivered,1377,94.69,84.2,,Yes,2023,2,2023-02,20.0,130388.12999999999,115943.40000000001,14444.729999999981,0.11078255359594452,,0,1,0,0,1,1
PO-00360,Epsilon_Group,2022-05-15,2022-05-18,Packaging,Cancelled,303,41.6,40.51,11.0,Yes,2022,5,2022-05,3.0,12604.800000000001,12274.529999999999,330.27000000000226,0.026201923076923254,0.036303630363036306,0,0,0,1,0,1
PO-00361,Alpha_Inc,2023-11-19,2023-12-03,Raw Materials,Delivered,1725,93.14,79.62,24.0,Yes,2023,11,2023-11,14.0,160666.5,137344.5,23322.0,0.14515782692720636,0.01391304347826087,1,0,0,0,1,1
PO-00362,Beta_Supplies,2023-10-23,2023-11-07,Raw Materials,Cancelled,502,22.05,20.65,50.0,No,2023,10,2023-10,15.0,11069.1,10366.3,702.8000000000011,0.06349206349206359,0.099601593625498,0,0,0,1,0,0
PO-00363,Gamma_Co,2022-11-04,2022-11-11,Packaging,Delivered,1110,90.49,80.03,61.0,Yes,2022,11,2022-11,7.0,100443.9,88833.3,11610.599999999991,0.1155928831915128,0.054954954954954956,1,0,0,0,1,1
PO-00364,Alpha_Inc,2023-04-14,2023-04-18,Packaging,Delivered,1233,23.08,20.57,,Yes,2023,4,2023-04,4.0,28457.64,25362.81,3094.829999999998,0.10875216637781622,,1,0,0,0,1,1
PO-00365,Beta_Supplies,2022-11-20,2022-11-24,Office Supplies,Delivered,1064,48.04,43.6,94.0,Yes,2022,11,2022-11,4.0,51114.56,46390.4,4724.159999999996,0.09242298084929218,0.08834586466165413,1,0,0,0,1,1
PO-00366,Epsilon_Group,2022-03-16,2022-04-04,Packaging,Partially Delivered,58,82.57,76.55,,Yes,2022,3,2022-03,19.0,4789.0599999999995,4439.9,349.15999999999985,0.07290783577570543,,0,1,0,0,1,1
PO-00367,Beta_Supplies,2022-01-10,2022-01-20,MRO,Delivered,1306,23.49,20.17,116.0,No,2022,1,2022-01,10.0,30677.94,26342.02,4335.919999999998,0.1413367390378884,0.0888208269525268,1,0,0,0,1,0
PO-00368,Delta_Logistics,2023-04-15,2023-04-28,Electronics,Delivered,1172,32.93,29.28,,No,2023,4,2023-04,13.0,38593.96,34316.16,4277.799999999996,0.11084117825690848,,1,0,0,0,1,0
PO-00369,Alpha_Inc,2023-09-29,,Packaging,Delivered,1732,82.5,71.71,24.0,Yes,2023,9,2023-09,,142890.0,124201.71999999999,18688.280000000013,0.13078787878787887,0.013856812933025405,1,0,0,0,1,1
PO-00370,Gamma_Co,2023-07-31,2023-08-07,Raw Materials,Delivered,865,81.54,71.59,39.0,Yes,2023,7,2023-07,7.0,70532.1,61925.350000000006,8606.75,0.1220259995094432,0.04508670520231214,1,0,0,0,1,1
PO-00371,Beta_Supplies,2022-04-13,2022-04-20,Raw Materials,Delivered,257,68.72,66.92,22.0,Yes,2022,4,2022-04,7.0,17661.04,17198.44,462.6000000000022,0.026193247962747503,0.08560311284046693,1,0,0,0,1,1
PO-00372,Epsilon_Group,2022-03-17,2022-03-26,Packaging,Delivered,1204,73.18,67.59,31.0,Yes,2022,3,2022-03,9.0,88108.72,81378.36,6730.360000000001,0.07638699098114239,0.02574750830564784,1,0,0,0,1,1
PO-00373,Beta_Supplies,2023-07-05,2023-07-09,Electronics,Partially Delivered,453,64.14,60.18,51.0,Yes,2023,7,2023-07,4.0,29055.420000000002,27261.54,1793.880000000001,0.06173994387277833,0.11258278145695365,0,1,0,0,1,1
PO-00374,Epsilon_Group,2022-08-07,2022-08-21,Electronics,Delivered,201,33.81,32.54,3.0,Yes,2022,8,2022-08,14.0,6795.81,6540.54,255.27000000000044,0.03756285122744756,0.014925373134328358,1,0,0,0,1,1
PO-00375,Delta_Logistics,2023-06-03,2023-06-16,Office Supplies,Delivered,103,44.61,42.88,10.0,Yes,2023,6,2023-06,13.0,4594.83,4416.64,178.1899999999996,0.03878054247926465,0.0970873786407767,1,0,0,0,1,1
PO-00376,Epsilon_Group,2022-09-29,2022-10-07,Office Supplies,Delivered,1193,27.4,27.09,,Yes,2022,9,2022-09,8.0,32688.199999999997,32318.37,369.8299999999981,0.01131386861313863,,1,0,0,0,1,1
PO-00377,Gamma_Co,2022-05-16,2022-05-28,Office Supplies,Partially Delivered,1746,93.6,89.81,85.0,Yes,2022,5,2022-05,12.0,163425.59999999998,156808.26,6617.339999999967,0.0404914529914528,0.04868270332187858,0,1,0,0,1,1
PO-00378,Delta_Logistics,2022-12-24,2022-12-26,Electronics,Delivered,1993,65.94,59.36,,Yes,2022,12,2022-12,2.0,131418.41999999998,118304.48,13113.939999999988,0.09978768577494684,,1,0,0,0,1,1
PO-00379,Beta_Supplies,2022-03-12,2022-03-27,Raw Materials,Delivered,677,46.54,43.11,,No,2022,3,2022-03,15.0,31507.579999999998,29185.47,2322.109999999997,0.07370004297378589,,1,0,0,0,1,0
PO-00380,Alpha_Inc,2022-09-08,,Office Supplies,Pending,636,53.64,49.23,18.0,Yes,2022,9,2022-09,,34115.04,31310.28,2804.760000000002,0.0822147651006712,0.02830188679245283,0,0,1,0,0,1
PO-00381,Epsilon_Group,2023-01-14,2023-02-02,Packaging,Delivered,1698,100.97,98.73,52.0,Yes,2023,1,2023-01,19.0,171447.06,167643.54,3803.5199999999895,0.022184807368525242,0.030624263839811542,1,0,0,0,1,1
PO-00382,Gamma_Co,2022-10-19,2022-11-01,Office Supplies,Delivered,1493,24.87,22.89,56.0,Yes,2022,10,2022-10,13.0,37130.91,34174.770000000004,2956.1399999999994,0.07961399276236428,0.03750837240455459,1,0,0,0,1,1
PO-00383,Alpha_Inc,2022-06-11,2022-06-25,Packaging,Delivered,1495,64.33,58.18,26.0,Yes,2022,6,2022-06,14.0,96173.34999999999,86979.1,9194.249999999985,0.09560080833203778,0.017391304347826087,1,0,0,0,1,1
PO-00384,Alpha_Inc,2023-03-25,2023-04-07,Packaging,Cancelled,153,59.42,52.0,3.0,Yes,2023,3,2023-03,13.0,9091.26,7956.0,1135.2600000000002,0.12487377987209695,0.0196078431372549,0,0,0,1,0,1
PO-00385,Delta_Logistics,2023-07-11,2023-07-22,Raw Materials,Cancelled,1925,70.88,63.41,292.0,Yes,2023,7,2023-07,11.0,136444.0,122064.25,14379.75,0.10538939051918736,0.15168831168831168,0,0,0,1,0,1
PO-00386,Beta_Supplies,2023-12-22,2024-01-11,Packaging,Delivered,303,12.97,11.42,,No,2023,12,2023-12,20.0,3929.9100000000003,3460.2599999999998,469.65000000000055,0.11950655358519674,,1,0,0,0,1,0
PO-00387,Alpha_Inc,2022-11-06,2022-11-18,Office Supplies,Delivered,1300,92.92,90.63,,Yes,2022,11,2022-11,12.0,120796.0,117819.0,2977.0,0.02464485578992682,,1,0,0,0,1,1
PO-00388,Gamma_Co,2023-09-19,2023-09-23,Raw Materials,Delivered,1185,103.28,99.05,,Yes,2023,9,2023-09,4.0,122386.8,117374.25,5012.550000000003,0.040956622773044175,,1,0,0,0,1,1
PO-00389,Epsilon_Group,2023-11-01,2023-11-20,Raw Materials,Delivered,559,67.56,57.98,15.0,Yes,2023,11,2023-11,19.0,37766.04,32410.82,5355.220000000001,0.14179988158673773,0.026833631484794274,1,0,0,0,1,1
PO-00390,Epsilon_Group,2023-06-26,2023-06-29,Electronics,Pending,1546,78.88,78.0,38.0,Yes,2023,6,2023-06,3.0,121948.48,120588.0,1360.479999999996,0.011156186612576032,0.02457956015523933,0,0,1,0,0,1
PO-00391,Epsilon_Group,2022-01-09,2022-01-19,Packaging,Delivered,148,93.02,85.96,4.0,Yes,2022,1,2022-01,10.0,13766.96,12722.08,1044.8799999999992,0.07589765641797458,0.02702702702702703,1,0,0,0,1,1
PO-00392,Delta_Logistics,2023-11-15,2023-11-23,Office Supplies,Delivered,202,81.75,78.26,37.0,No,2023,11,2023-11,8.0,16513.5,15808.52,704.9799999999996,0.042691131498470924,0.18316831683168316,1,0,0,0,1,0
PO-00393,Gamma_Co,2023-07-22,2023-07-28,Packaging,Delivered,1934,25.86,25.6,78.0,Yes,2023,7,2023-07,6.0,50013.24,49510.4,502.8399999999965,0.010054137664346412,0.04033092037228542,1,0,0,0,1,1
PO-00394,Alpha_Inc,2022-11-03,2022-11-07,Office Supplies,Delivered,963,64.96,64.07,20.0,Yes,2022,11,2022-11,4.0,62556.479999999996,61699.409999999996,857.0699999999997,0.013700738916256153,0.020768431983385256,1,0,0,0,1,1
PO-00395,Gamma_Co,2023-11-11,2023-11-18,MRO,Delivered,1969,71.71,61.96,,Yes,2023,11,2023-11,7.0,141196.99,121999.24,19197.749999999985,0.13596430065541756,,1,0,0,0,1,1
PO-00396,Delta_Logistics,2022-04-17,,Electronics,Delivered,927,48.89,46.05,138.0,Yes,2022,4,2022-04,,45321.03,42688.35,2632.6800000000003,0.058089588872980165,0.1488673139158576,1,0,0,0,1,1
PO-00397,Delta_Logistics,2022-05-18,2022-05-23,Raw Materials,Cancelled,387,77.81,69.04,67.0,Yes,2022,5,2022-05,5.0,30112.47,26718.480000000003,3393.989999999998,0.1127104485284667,0.1731266149870801,0,0,0,1,0,1
PO-00398,Beta_Supplies,2022-09-28,2022-10-03,Electronics,Delivered,1779,97.86,94.36,176.0,Yes,2022,9,2022-09,5.0,174092.94,167866.44,6226.5,0.035765379113018594,0.09893198426082069,1,0,0,0,1,1
PO-00399,Gamma_Co,2022-04-29,2022-05-05,MRO,Pending,871,94.7,92.66,46.0,Yes,2022,4,2022-04,6.0,82483.7,80706.86,1776.8399999999965,0.02154171066525867,0.05281285878300804,0,0,1,0,0,1
PO-00400,Epsilon_Group,2022-04-20,2022-04-23,Electronics,Delivered,1236,51.33,44.03,25.0,Yes,2022,4,2022-04,3.0,63443.88,54421.08,9022.799999999996,0.14221702707968042,0.020226537216828478,1,0,0,0,1,1
PO-00401,Delta_Logistics,2023-07-21,2023-08-06,Electronics,Delivered,1793,22.01,21.78,285.0,Yes,2023,7,2023-07,16.0,39463.93,39051.54,412.3899999999994,0.010449795547478404,0.15895147796988288,1,0,0,0,1,1
PO-00402,Delta_Logistics,2022-06-09,2022-06-28,MRO,Delivered,1006,101.1,89.04,139.0,Yes,2022,6,2022-06,19.0,101706.59999999999,89574.24,12132.359999999986,0.11928783382789304,0.13817097415506957,1,0,0,0,1,1
PO-00403,Beta_Supplies,2022-10-06,2022-10-21,Electronics,Cancelled,1754,89.35,86.54,161.0,No,2022,10,2022-10,15.0,156719.9,151791.16,4928.739999999991,0.03144935646334633,0.09179019384264538,0,0,0,1,0,0
PO-00404,Epsilon_Group,2022-10-16,2022-11-04,Electronics,Delivered,210,22.17,21.32,10.0,Yes,2022,10,2022-10,19.0,4655.700000000001,4477.2,178.5000000000009,0.038340099233198206,0.047619047619047616,1,0,0,0,1,1
PO-00405,Delta_Logistics,2023-09-12,2023-10-02,MRO,Delivered,1653,102.16,91.91,217.0,Yes,2023,9,2023-09,20.0,168870.47999999998,151927.22999999998,16943.25,0.10033281127642914,0.13127646702964307,1,0,0,0,1,1
PO-00406,Alpha_Inc,2022-08-04,2022-08-15,MRO,Partially Delivered,850,91.38,88.41,24.0,Yes,2022,8,2022-08,11.0,77673.0,75148.5,2524.5,0.032501641497045305,0.02823529411764706,0,1,0,0,1,1
PO-00407,Epsilon_Group,2022-12-18,2022-12-21,Raw Materials,Delivered,447,59.81,57.92,13.0,Yes,2022,12,2022-12,3.0,26735.07,25890.24,844.8299999999981,0.03160006687844835,0.029082774049217,1,0,0,0,1,1
PO-00408,Gamma_Co,2022-07-28,2022-08-07,Office Supplies,Delivered,1350,65.11,56.95,71.0,Yes,2022,7,2022-07,10.0,87898.5,76882.5,11016.0,0.12532637075718014,0.052592592592592594,1,0,0,0,1,1
PO-00409,Beta_Supplies,2023-12-05,2023-12-24,Office Supplies,Delivered,865,51.19,47.76,83.0,Yes,2023,12,2023-12,19.0,44279.35,41312.4,2966.949999999997,0.0670052744676694,0.09595375722543352,1,0,0,0,1,1
PO-00410,Alpha_Inc,2023-10-12,2023-10-29,MRO,Delivered,1989,16.5,15.89,57.0,Yes,2023,10,2023-10,17.0,32818.5,31605.210000000003,1213.2899999999972,0.03696969696969689,0.02865761689291101,1,0,0,0,1,1
PO-00411,Alpha_Inc,2022-09-28,2022-10-13,Office Supplies,Delivered,1577,41.77,39.58,32.0,Yes,2022,9,2022-09,15.0,65871.29000000001,62417.659999999996,3453.630000000012,0.05242997366531021,0.020291693088142042,1,0,0,0,1,1
PO-00412,Gamma_Co,2023-06-02,2023-06-04,Packaging,Pending,1969,89.25,87.28,108.0,No,2023,6,2023-06,2.0,175733.25,171854.32,3878.929999999993,0.02207282913165262,0.05485017775520569,0,0,1,0,0,0
PO-00413,Beta_Supplies,2023-05-16,2023-05-26,Packaging,Partially Delivered,1465,11.25,9.61,151.0,Yes,2023,5,2023-05,10.0,16481.25,14078.65,2402.6000000000004,0.1457777777777778,0.10307167235494881,0,1,0,0,1,1
PO-00414,Delta_Logistics,2022-09-15,2022-09-18,Packaging,Pending,1208,41.62,39.46,,Yes,2022,9,2022-09,3.0,50276.96,47667.68,2609.279999999999,0.05189812590100911,,0,0,1,0,0,1
PO-00415,Beta_Supplies,2022-02-22,2022-03-11,Raw Materials,Delivered,1268,46.06,45.26,123.0,Yes,2022,2,2022-02,17.0,58404.08,57389.68,1014.4000000000015,0.017368649587494598,0.09700315457413249,1,0,0,0,1,1
PO-00416,Delta_Logistics,2022-04-05,2022-04-24,Office Supplies,Delivered,450,59.24,55.03,68.0,No,2022,4,2022-04,19.0,26658.0,24763.5,1894.5,0.07106684672518569,0.1511111111111111,1,0,0,0,1,0
PO-00417,Gamma_Co,2023-10-12,2023-10-14,Electronics,Partially Delivered,689,102.53,95.23,38.0,Yes,2023,10,2023-10,2.0,70643.17,65613.47,5029.699999999997,0.07119867355895831,0.055152394775036286,0,1,0,0,1,1
PO-00418,Gamma_Co,2023-03-10,2023-03-29,MRO,Delivered,1106,44.05,38.6,51.0,Yes,2023,3,2023-03,19.0,48719.299999999996,42691.6,6027.699999999997,0.12372304199772981,0.0461121157323689,1,0,0,0,1,1
PO-00419,Alpha_Inc,2022-10-11,2022-10-22,Office Supplies,Delivered,737,43.08,42.58,21.0,Yes,2022,10,2022-10,11.0,31749.96,31381.46,368.5,0.011606313834726092,0.028493894165535955,1,0,0,0,1,1
PO-00420,Alpha_Inc,2022-02-15,2022-03-04,Raw Materials,Delivered,509,76.76,74.72,7.0,No,2022,2,2022-02,17.0,39070.840000000004,38032.479999999996,1038.3600000000079,0.026576341844710985,0.0137524557956778,1,0,0,0,1,0
PO-00421,Alpha_Inc,2022-01-04,2022-01-06,Electronics,Delivered,1004,50.7,46.59,27.0,Yes,2022,1,2022-01,2.0,50902.8,46776.36,4126.440000000002,0.08106508875739649,0.026892430278884463,1,0,0,0,1,1
PO-00422,Gamma_Co,2022-12-08,2022-12-19,MRO,Pending,1956,31.88,28.48,86.0,Yes,2022,12,2022-12,11.0,62357.28,55706.88,6650.4000000000015,0.10664993726474281,0.04396728016359918,0,0,1,0,0,1
PO-00423,Delta_Logistics,2022-05-14,,Electronics,Delivered,519,51.73,47.52,81.0,No,2022,5,2022-05,,26847.87,24662.88,2184.989999999998,0.08138410980088916,0.15606936416184972,1,0,0,0,1,0
PO-00424,Gamma_Co,2023-10-15,2023-10-21,MRO,Partially Delivered,1448,25.06,21.62,84.0,Yes,2023,10,2023-10,6.0,36286.88,31305.760000000002,4981.119999999995,0.1372705506783718,0.058011049723756904,0,1,0,0,1,1
PO-00425,Gamma_Co,2022-09-26,2022-10-11,Packaging,Delivered,1095,26.91,23.75,53.0,Yes,2022,9,2022-09,15.0,29466.45,26006.25,3460.2000000000007,0.11742846525455224,0.048401826484018265,1,0,0,0,1,1
PO-00426,Alpha_Inc,2022-06-15,,MRO,Delivered,799,56.22,49.51,18.0,Yes,2022,6,2022-06,,44919.78,39558.49,5361.290000000001,0.1193525435787976,0.02252816020025031,1,0,0,0,1,1
PO-00427,Beta_Supplies,2023-03-29,2023-04-18,MRO,Partially Delivered,1743,51.04,47.15,160.0,Yes,2023,3,2023-03,20.0,88962.72,82182.45,6780.270000000004,0.07621473354231979,0.09179575444635686,0,1,0,0,1,1
PO-00428,Alpha_Inc,2023-07-19,2023-07-31,Raw Materials,Delivered,87,100.65,85.56,1.0,Yes,2023,7,2023-07,12.0,8756.550000000001,7443.72,1312.8300000000008,0.14992548435171393,0.011494252873563218,1,0,0,0,1,1
PO-00429,Beta_Supplies,2023-12-24,,Raw Materials,Delivered,279,47.52,46.5,28.0,No,2023,12,2023-12,,13258.080000000002,12973.5,284.58000000000175,0.021464646464646592,0.1003584229390681,1,0,0,0,1,0
PO-00430,Delta_Logistics,2023-03-14,2023-03-25,Raw Materials,Delivered,1438,66.61,58.5,237.0,Yes,2023,3,2023-03,11.0,95785.18,84123.0,11662.179999999993,0.1217534904668968,0.16481223922114047,1,0,0,0,1,1
PO-00431,Delta_Logistics,2023-07-29,2023-07-31,Office Supplies,Partially Delivered,612,72.93,63.32,99.0,Yes,2023,7,2023-07,2.0,44633.16,38751.840000000004,5881.32,0.13177019059372,0.16176470588235295,0,1,0,0,1,1
PO-00432,Epsilon_Group,2022-01-10,2022-01-21,Packaging,Pending,487,11.18,10.63,15.0,Yes,2022,1,2022-01,11.0,5444.66,5176.81,267.84999999999945,0.04919499105545607,0.030800821355236138,0,0,1,0,0,1
PO-00433,Epsilon_Group,2022-04-25,2022-04-29,Packaging,Partially Delivered,1849,70.76,69.25,51.0,Yes,2022,4,2022-04,4.0,130835.24,128043.25,2791.9900000000052,0.02133973996608257,0.027582477014602487,0,1,0,0,1,1
PO-00434,Epsilon_Group,2022-03-19,2022-04-01,MRO,Partially Delivered,1356,26.28,25.44,47.0,Yes,2022,3,2022-03,13.0,35635.68,34496.64,1139.0400000000009,0.03196347031963473,0.03466076696165192,0,1,0,0,1,1
PO-00435,Delta_Logistics,2023-12-09,2023-12-29,Raw Materials,Delivered,76,107.59,96.33,10.0,Yes,2023,12,2023-12,20.0,8176.84,7321.08,855.7600000000002,0.10465656659540852,0.13157894736842105,1,0,0,0,1,1
PO-00436,Alpha_Inc,2022-06-02,2022-06-13,Packaging,Partially Delivered,275,23.96,20.44,,Yes,2022,6,2022-06,11.0,6589.0,5621.0,968.0,0.14691151919866444,,0,1,0,0,1,1
PO-00437,Alpha_Inc,2023-07-13,2023-07-18,Packaging,Delivered,1350,51.57,48.07,,Yes,2023,7,2023-07,5.0,69619.5,64894.5,4725.0,0.0678689160364553,,1,0,0,0,1,1
PO-00438,Alpha_Inc,2022-02-06,,MRO,Delivered,847,17.77,17.39,,Yes,2022,2,2022-02,,15051.19,14729.33,321.8600000000006,0.021384355655599364,,1,0,0,0,1,1
PO-00439,Gamma_Co,2023-01-14,2023-01-27,MRO,Delivered,1682,105.7,101.3,94.0,Yes,2023,1,2023-01,13.0,177787.4,170386.6,7400.799999999988,0.041627246925260104,0.0558858501783591,1,0,0,0,1,1
PO-00440,Epsilon_Group,2023-08-20,2023-08-23,Electronics,Delivered,333,60.44,58.54,8.0,Yes,2023,8,2023-08,3.0,20126.52,19493.82,632.7000000000007,0.03143613500992724,0.024024024024024024,1,0,0,0,1,1
PO-00441,Alpha_Inc,2023-07-20,2023-08-02,Electronics,Cancelled,928,69.31,67.26,20.0,Yes,2023,7,2023-07,13.0,64319.68,62417.280000000006,1902.3999999999942,0.029577261578415722,0.021551724137931036,0,0,0,1,0,1
PO-00442,Epsilon_Group,2022-06-01,2022-06-12,MRO,Partially Delivered,1009,16.44,16.18,,Yes,2022,6,2022-06,11.0,16587.960000000003,16325.619999999999,262.3400000000038,0.01581508515815108,,0,1,0,0,1,1
PO-00443,Epsilon_Group,2023-03-17,2023-04-03,Electronics,Pending,1554,82.92,74.82,44.0,Yes,2023,3,2023-03,17.0,128857.68000000001,116270.27999999998,12587.400000000023,0.0976845151953692,0.028314028314028315,0,0,1,0,0,1
PO-00444,Gamma_Co,2022-05-11,2022-05-25,Packaging,Partially Delivered,502,29.47,28.94,27.0,Yes,2022,5,2022-05,14.0,14793.939999999999,14527.880000000001,266.0599999999977,0.017984390906005954,0.053784860557768925,0,1,0,0,1,1
PO-00445,Delta_Logistics,2022-02-12,2022-02-13,MRO,Delivered,1069,91.28,82.64,,Yes,2022,2,2022-02,1.0,97578.32,88342.16,9236.160000000003,0.09465381244522351,,1,0,0,0,1,1
PO-00446,Alpha_Inc,2022-11-12,2022-11-18,MRO,Pending,1902,29.89,25.83,41.0,Yes,2022,11,2022-11,6.0,56850.78,49128.659999999996,7722.120000000003,0.13583138173302112,0.021556256572029444,0,0,1,0,0,1
PO-00447,Gamma_Co,2023-01-09,,Raw Materials,Pending,865,28.79,25.69,47.0,Yes,2023,1,2023-01,,24903.35,22221.850000000002,2681.4999999999964,0.10767627648489045,0.05433526011560694,0,0,1,0,0,1
PO-00448,Delta_Logistics,2022-02-10,2022-02-26,Packaging,Partially Delivered,708,13.36,11.61,,No,2022,2,2022-02,16.0,9458.88,8219.88,1239.0,0.13098802395209583,,0,1,0,0,1,0
PO-00449,Delta_Logistics,2023-01-02,2023-01-07,Packaging,Delivered,1589,55.64,48.52,,Yes,2023,1,2023-01,5.0,88411.96,77098.28,11313.680000000008,0.12796549245147384,,1,0,0,0,1,1
PO-00450,Alpha_Inc,2022-08-04,2022-08-14,Office Supplies,Delivered,596,62.96,61.88,9.0,Yes,2022,8,2022-08,10.0,37524.16,36880.48,643.6800000000003,0.017153748411689967,0.015100671140939598,1,0,0,0,1,1
PO-00451,Epsilon_Group,2023-11-30,2023-12-04,Office Supplies,Delivered,1265,17.66,16.97,34.0,Yes,2023,11,2023-11,4.0,22339.9,21467.05,872.8500000000022,0.03907134767836929,0.026877470355731226,1,0,0,0,1,1
PO-00452,Beta_Supplies,2022-09-13,2022-10-01,Raw Materials,Delivered,1122,82.99,81.7,118.0,No,2022,9,2022-09,18.0,93114.78,91667.40000000001,1447.37999999999,0.015544041450777096,0.1051693404634581,1,0,0,0,1,0
PO-00453,Epsilon_Group,2023-11-14,2023-12-01,Office Supplies,Delivered,1585,56.38,53.05,,Yes,2023,11,2023-11,17.0,89362.3,84084.25,5278.050000000003,0.059063497694217836,,1,0,0,0,1,1
PO-00454,Epsilon_Group,2022-04-16,2022-04-27,Electronics,Delivered,66,58.05,50.76,,Yes,2022,4,2022-04,11.0,3831.2999999999997,3350.16,481.1399999999999,0.1255813953488372,,1,0,0,0,1,1
PO-00455,Beta_Supplies,2022-12-29,2023-01-18,MRO,Delivered,1245,52.4,51.65,118.0,No,2022,12,2022-12,20.0,65238.0,64304.25,933.75,0.01431297709923664,0.09477911646586346,1,0,0,0,1,0
PO-00456,Delta_Logistics,2023-07-28,2023-08-10,Electronics,Delivered,1293,50.21,47.55,,No,2023,7,2023-07,13.0,64921.53,61482.149999999994,3439.3800000000047,0.05297749452300346,,1,0,0,0,1,0
PO-00457,Beta_Supplies,2023-02-21,2023-02-27,Packaging,Delivered,207,64.29,63.01,25.0,Yes,2023,2,2023-02,6.0,13308.03,13043.07,264.96000000000095,0.0199097837921917,0.12077294685990338,1,0,0,0,1,1
PO-00458,Beta_Supplies,2023-09-28,2023-10-18,Office Supplies,Delivered,526,26.37,25.32,47.0,Yes,2023,9,2023-09,20.0,13870.62,13318.32,552.3000000000011,0.039817974971558666,0.08935361216730038,1,0,0,0,1,1
PO-00459,Gamma_Co,2022-06-08,2022-06-14,Electronics,Delivered,1119,27.03,23.82,,Yes,2022,6,2022-06,6.0,30246.57,26654.58,3591.989999999998,0.11875693673695886,,1,0,0,0,1,1
PO-00460,Gamma_Co,2022-08-31,2022-09-02,Packaging,Delivered,1446,90.63,84.51,77.0,Yes,2022,8,2022-08,2.0,131050.98,122201.46,8849.51999999999,0.06752730883813299,0.05325034578146611,1,0,0,0,1,1
PO-00461,Gamma_Co,2022-06-16,2022-06-24,Office Supplies,Delivered,567,97.53,85.29,21.0,Yes,2022,6,2022-06,8.0,55299.51,48359.43,6940.080000000002,0.12549984620116889,0.037037037037037035,1,0,0,0,1,1
PO-00462,Delta_Logistics,2022-07-01,,MRO,Delivered,148,44.91,40.1,,No,2022,7,2022-07,,6646.679999999999,5934.8,711.8799999999992,0.10710309507904688,,1,0,0,0,1,0
PO-00463,Beta_Supplies,2023-02-27,2023-03-14,MRO,Pending,1965,36.6,34.64,195.0,Yes,2023,2,2023-02,15.0,71919.0,68067.6,3851.399999999994,0.05355191256830593,0.09923664122137404,0,0,1,0,0,1
PO-00464,Alpha_Inc,2022-01-26,2022-02-03,Office Supplies,Pending,1818,67.96,58.98,,Yes,2022,1,2022-01,8.0,123551.27999999998,107225.64,16325.639999999985,0.13213655091230125,,0,0,1,0,0,1
PO-00465,Beta_Supplies,2022-07-03,2022-07-19,MRO,Delivered,1110,48.19,45.88,112.0,Yes,2022,7,2022-07,16.0,53490.899999999994,50926.8,2564.0999999999913,0.047935256277235785,0.1009009009009009,1,0,0,0,1,1
PO-00466,Delta_Logistics,2022-12-07,,Raw Materials,Delivered,329,12.96,12.74,48.0,Yes,2022,12,2022-12,,4263.84,4191.46,72.38000000000011,0.016975308641975332,0.1458966565349544,1,0,0,0,1,1
PO-00467,Gamma_Co,2023-02-26,2023-03-17,Office Supplies,Cancelled,1422,25.62,25.18,65.0,Yes,2023,2,2023-02,19.0,36431.64,35805.96,625.6800000000003,0.01717408274785325,0.04571026722925457,0,0,0,1,0,1
